geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
87525,-23.4043,-53.3647,Ivate,PR
87530,-23.3966,-53.6123,Icaraima,PR
87580,-24.03,-53.4469,Alto Piquiri,PR
87538,-23.8942,-53.4048,Perobal,PR
87510,-23.7494,-53.3267,Umuarama,PR
87565,-23.9011,-53.5129,Cafezal Do Sul,PR
87570,-24.069,-53.846,Francisco Alves,PR
87507,-23.7902,-53.3053,Umuarama,PR
87518,-23.6195,-53.3821,Serra Dos Dourados,PR
87575,-8.474,-35.7421,Rio Bonito,PR
87520,-23.7696,-53.1981,Umuarama,PR
87545,-23.7238,-53.8121,Esperanca Nova,PR
87528,-23.5056,-53.7323,Alto Paraíso,PR
87569,-24.0121,-53.5356,Jangada,PR
87521,-23.5275,-53.4669,Santa Eliza,PR
87640,-23.0902,-52.1578,Uniflor,PR
87650,-22.9619,-52.1627,Cruzeiro Do Sul,PR
87660,-22.9383,-52.1565,Paranacity,PR
87600,-23.1853,-52.2043,Nova Esperança,PR
87670,-22.7505,-52.2011,Inajá,PR
87630,-23.1518,-52.0507,Atalaia,PR
87680,-22.6573,-52.0848,Paranapoema,PR
87690,-22.5521,-52.0375,Jardim Olinda,PR
87666,-22.9317,-52.1546,Paranacity,PR
87750,-23.1327,-52.3197,Alto Parana,PR
87708,-23.0959,-52.4524,Paranavai,PR
87706,-23.0731,-52.4345,Paranavaí,PR
87770,-23.3153,-52.4787,São Carlos Do Ivaí,PR
87780,-23.2833,-52.601,Paraiso Do Norte,PR
87701,-23.0844,-52.4624,Paranavai,PR
87740,-22.8579,-52.3358,São João Do Caiuá,PR
87703,-23.0695,-52.4686,Paranavai,PR
87705,-23.0802,-52.4501,Paranavai,PR
87704,-23.0811,-52.4598,Paranavaí,PR
87707,-23.0889,-52.4526,Paranavaí,PR
87702,-23.0789,-52.4704,Paranavai,PR
87760,-23.1962,-52.4956,Tamboara,PR
87711,-23.1025,-52.4696,Paranavai,PR
87710,-23.0887,-52.4607,Paranavai,PR
87709,-23.074,-52.4431,Paranavai,PR
87730,-22.7389,-52.3463,Santo Antonio Do Caiua,PR
87720,-23.0688,-52.4178,Paranavai,PR
87790,-23.1774,-52.6044,Nova Alianca Do Ivai,PR
87722,-23.0845,-52.6061,Graciosa,PR
87880,-22.9427,-52.695,Guairaca,PR
87820,-23.381,-52.945,Cidade Gaucha,PR
87830,-23.3204,-53.0675,Tapira,PR
87890,-22.7312,-52.616,Terra Rica,PR
87800,-23.418,-52.7734,Rondon,PR
87840,-23.2547,-52.7742,Mirador,PR
87860,-23.0208,-52.9219,Planaltina Do Parana,PR
87850,-23.097,-52.7828,Amapora,PR
87810,-23.3399,-52.7769,Guaporema,PR
87895,-22.691,-52.735,Adhemar De Barros,PR
87920,-22.9559,-53.29,Santa Cruz De Monte Castelo,PR
87980,-22.7308,-52.8824,Itauna Do Sul,PR
87970,-22.7688,-52.996,Nova Londrina,PR
87900,-22.9314,-53.1338,Loanda,PR
87960,-22.738,-53.0348,Marilena,PR
87930,-23.0918,-53.4892,Querencia Do Norte,PR
87910,-23.0057,-53.1965,Santa Isabel Do Ivai,PR
87950,-22.7708,-53.2622,Porto Rico,PR
87915,-23.1739,-53.0951,Santa Mônica,PR
87955,-22.8246,-53.2213,São Pedro Do Paraná,PR
87990,-22.6603,-52.8643,Diamante Do Norte,PR
87957,-23.1308,-53.275,Porto Sao Jose,PR
87913,-23.1322,-53.2774,Sao Jose Do Ivai,PR
88034,-27.5787,-48.5071,Florianopolis,SC
88036,-27.5903,-48.5202,Florianopolis,SC
88080,-27.6157,-48.5877,Florianopolis,SC
88010,-27.5954,-48.5538,Florianopolis,SC
88015,-27.5919,-48.549,Florianópolis,SC
88090,-27.589,-48.5989,Florianopolis,SC
88025,-27.5805,-48.5415,Florianopolis,SC
88066,-27.7123,-48.505,Florianópolis,SC
88070,-27.5866,-48.5788,Florianopolis,SC
88058,-27.4475,-48.3973,Florianopolis,SC
88047,-27.6493,-48.5218,Florianopolis,SC
88063,-27.6878,-48.4883,Florianópolis,SC
88095,-27.5823,-48.5899,Florianopolis,SC
88020,-27.596,-48.5462,Florianópolis,SC
88040,-27.6094,-48.5216,Florianopolis,SC
88065,-27.6814,-48.5107,Florianopolis,SC
88052,-27.4535,-48.4518,Florianopolis,SC
88048,-27.6444,-48.4765,Florianópolis,SC
88075,-27.5892,-48.5798,Florianopolis,SC
88053,-27.4421,-48.4834,Florianopolis,SC
88054,-27.4286,-48.4591,Florianopolis,SC
88085,-27.6073,-48.5906,Florianopolis,SC
88030,-27.5558,-48.5113,Florianopolis,SC
88037,-27.6007,-48.5141,Florianopolis,SC
88062,-27.6259,-48.4801,Florianopolis,SC
88035,-27.5917,-48.5067,Florianopolis,SC
88061,-27.593,-48.4359,Florianopolis,SC
88064,-27.7904,-48.5598,Florianopolis,SC
88050,-27.5418,-48.5249,Florianopolis,SC
88056,-27.4252,-48.4264,Florianópolis,SC
88060,-27.4826,-48.4097,Florianopolis,SC
88032,-27.5369,-48.509,Florianopolis,SC
88045,-27.6075,-48.5377,Florianopolis,SC
88049,-27.6849,-48.5582,Florianopolis,SC
88067,-27.7814,-48.5297,Florianopolis,SC
88051,-27.4901,-48.531,Florianópolis,SC
88021,-27.6129,-48.5439,Florianopolis,SC
88000,-27.4683,-48.4669,Florianopolis,SC
88135,-27.6754,-48.6845,Palhoça,SC
88108,-27.5918,-48.623,Sao Jose,SC
88113,-27.5626,-48.6378,Sao Jose,SC
88140,-27.6872,-48.7806,Santo Amaro Da Imperatriz,SC
88110,-27.5766,-48.6169,Sao Jose,SC
88132,-27.643,-48.6726,Palhoca,SC
88117,-27.5865,-48.6106,Sao Jose,SC
88102,-27.5945,-48.6167,Sao Jose,SC
88133,-27.6289,-48.6621,Palhoça,SC
88190,-27.3773,-48.5771,Governador Celso Ramos,SC
88136,-27.6405,-48.714,Palhoca,SC
88122,-27.5888,-48.6927,Sao Jose,SC
88130,-27.6663,-48.6548,Palhoca,SC
88111,-27.5689,-48.6332,Sao Jose,SC
88131,-27.6538,-48.6708,Palhoca,SC
88101,-27.5999,-48.6116,Sao Jose,SC
88115,-27.5438,-48.6257,Sao Jose,SC
88165,-27.4713,-48.6625,Biguacu,SC
88104,-27.6215,-48.6385,Sao Jose,SC
88106,-27.6103,-48.6477,São José,SC
88123,-27.5854,-48.7138,Sao Jose,SC
88107,-27.5758,-48.6761,Sao Jose,SC
88162,-27.5265,-48.6372,Biguacu,SC
88137,-27.6238,-48.6743,Palhoça,SC
88103,-27.6175,-48.6282,Sao Jose,SC
88134,-27.6762,-48.6376,Palhoca,SC
88160,-27.4943,-48.6624,Biguacu,SC
88139,-27.8464,-48.5892,Palhoca,SC
88161,-27.5238,-48.6574,Biguacu,SC
88125,-27.5683,-48.79,Sao Pedro De Alcantara,SC
88164,-27.4947,-48.6621,Biguacu,SC
88168,-27.4722,-48.6407,Biguacu,SC
88119,-27.5692,-48.6326,Sao Jose,SC
88180,-27.5226,-48.763,Antonio Carlos,SC
88138,-27.7418,-48.6357,Palhoca,SC
88150,-27.6954,-48.8249,Aguas Mornas,SC
88215,-27.1429,-48.5073,Bombinhas,SC
88200,-27.2419,-48.6174,Tijucas,SC
88220,-27.132,-48.5992,Itapema,SC
88210,-27.1546,-48.5699,Porto Belo,SC
88230,-27.2649,-48.7709,Canelinha,SC
88240,-27.2978,-48.8609,Sao Joao Batista,SC
88270,-27.2918,-48.9282,Nova Trento,SC
88260,-27.4137,-48.949,Major Gercino,SC
88295,-27.1991,-49.0733,Botuvera,SC
88310,-26.8911,-48.7016,Itajai,SC
88338,-26.9761,-48.6415,Balneario Camboriu,SC
88301,-26.9163,-48.6525,Itajaí,SC
88309,-26.8955,-48.688,Itajai,SC
88306,-26.9358,-48.6277,Itajai,SC
88372,-26.8591,-48.6395,Navegantes,SC
88311,-26.8776,-48.7054,Itajai,SC
88353,-27.0996,-48.9106,Brusque,SC
88350,-27.121,-48.9412,Brusque,SC
88373,-26.8507,-48.6605,Navegantes,SC
88385,-26.7738,-48.6395,Penha,SC
88302,-26.9202,-48.6579,Itajai,SC
88355,-27.0112,-48.8805,Brusque,SC
88330,-26.9997,-48.6351,Balneario Camboriu,SC
88380,-26.7246,-48.6832,Balneário Piçarras,SC
88317,-26.8767,-48.7504,Itajai,SC
88308,-26.9285,-48.7004,Itajai,SC
88348,-26.998,-48.6561,Camboriu,SC
88303,-26.9124,-48.6774,Itajai,SC
88340,-27.0326,-48.6582,Camboriu,SC
88305,-26.898,-48.6743,Itajaí,SC
88307,-26.9391,-48.6912,Itajaí,SC
88304,-26.8994,-48.6797,Itajai,SC
88370,-26.8869,-48.6621,Navegantes,SC
88337,-27.0097,-48.6297,Balneario Camboriu,SC
88352,-27.0835,-48.8971,Brusque,SC
88390,-26.7091,-48.6937,Barra Velha,SC
88312,-26.9087,-48.7036,Itajai,SC
88360,-27.0872,-48.9809,Guabiruba,SC
88371,-26.879,-48.6843,Navegantes,SC
88316,-26.9453,-48.7185,Itajai,SC
88343,-27.0379,-48.6428,Camboriu,SC
88359,-27.1411,-48.9615,Brusque,SC
88354,-27.1057,-48.9205,Brusque,SC
88320,-26.8991,-48.8266,Ilhota,SC
88331,-26.9718,-48.638,Balneário Camboriú,SC
88334,-27.0563,-48.5963,Balneario Camboriu,SC
88341,-27.036,-48.6509,Camboriú,SC
88375,-26.8657,-48.641,Navegantes,SC
88356,-27.086,-48.8489,Brusque,SC
88351,-27.0823,-48.9303,Brusque,SC
88358,-27.153,-48.9297,Brusque,SC
88345,-27.0341,-48.6666,Camboriu,SC
88357,-27.1444,-48.8999,Brusque,SC
88374,-26.7983,-48.7547,Navegantes,SC
88336,-27.0133,-48.6182,Balneario Camboriu,SC
88339,-26.9919,-48.6444,Balneario Camboriu,SC
88332,-27.0097,-48.6017,Balneario Camboriu,SC
88395,-26.5629,-48.7586,São João Do Itaperiú,SC
88318,-27.0373,-48.8615,Itajai,SC
88347,-27.0345,-48.663,Camboriu,SC
88333,-27.0099,-48.5816,Balneario Camboriu,SC
88313,-26.9713,-48.6832,Itajai,SC
88349,-26.9852,-48.6834,Camboriu,SC
88420,-27.3963,-49.8337,Agrolandia,SC
88450,-27.7014,-49.3346,Alfredo Wagner,SC
88443,-27.3903,-49.3577,Vidal Ramos,SC
88445,-27.5068,-49.2872,Leoberto Leal,SC
88430,-27.4672,-49.6569,Petrolândia,SC
88490,-27.963,-48.6705,Paulo Lopes,SC
88495,-28.0317,-48.6239,Garopaba,SC
88470,-27.6701,-49.0134,Rancho Queimado,SC
88400,-27.4169,-49.6006,Ituporanga,SC
88410,-27.4213,-49.7834,Atalanta,SC
88460,-27.5858,-48.984,Angelina,SC
88405,-26.45,-50.8333,Rio Bonito,SC
88440,-27.4922,-49.4198,Imbuia,SC
88475,-27.9096,-49.1326,Anitapolis,SC
88485,-27.9002,-48.9295,Sao Bonifacio,SC
88407,-27.5881,-49.5484,Chapadao Do Lageado,SC
88502,-27.8083,-50.3189,Lages,SC
88514,-27.8247,-50.3599,Lages,SC
88504,-27.8221,-50.3418,Lages,SC
88511,-27.8359,-50.315,Lages,SC
88506,-27.792,-50.335,Lages,SC
88501,-27.8157,-50.3359,Lages,SC
88503,-27.8305,-50.3286,Lages,SC
88524,-27.796,-50.2808,Lages,SC
88598,-27.6341,-51.3328,Celso Ramos,SC
88508,-27.807,-50.3144,Lages,SC
88509,-27.8181,-50.315,Lages,SC
88505,-27.8107,-50.3488,Lages,SC
88523,-27.8007,-50.2998,Lages,SC
88526,-27.8265,-50.3058,Lages,SC
88540,-27.503,-50.1236,Otacilio Costa,SC
88535,-27.5844,-50.3651,Correia Pinto,SC
88520,-27.7976,-50.2929,Lages,SC
88590,-27.688,-51.13,Anita Garibaldi,SC
88512,-27.8373,-50.3364,Lages,SC
88570,-27.664,-50.5828,Sao Jose Do Cerrito,SC
88525,-27.8063,-50.2838,Lages,SC
88521,-27.778,-50.2941,Lages,SC
88548,-27.9387,-50.51,Capao Alto,SC
88550,-27.4706,-50.3763,Ponte Alta,SC
88538,-27.7421,-49.948,Bocaina Do Sul,SC
88519,-27.7773,-50.3046,Lages,SC
88517,-27.7644,-50.336,Lages,SC
88516,-27.8059,-50.368,Lages,SC
88545,-27.5841,-50.1602,Palmeira,SC
88580,-27.9003,-50.7564,Campo Belo Do Sul,SC
88585,-27.7969,-50.8741,Cerro Negro,SC
88543,-27.9527,-50.0957,Painel,SC
88513,-27.8475,-50.3555,Lages,SC
88680,-27.7988,-49.4877,Bom Retiro,SC
88600,-28.2916,-49.9333,Sao Joaquim,SC
88650,-27.9902,-49.5842,Urubici,SC
88625,-27.9536,-49.8759,Urupema,SC
88658,-27.862,-49.7809,Rio Rufino,SC
88640,-28.3155,-49.6177,Bom Jardim Da Serra,SC
88704,-28.4695,-48.9932,Tubarao,SC
88702,-28.4955,-49.0204,Tubarao,SC
88790,-28.4413,-48.8105,Laguna,SC
88780,-28.1902,-48.6646,Imbituba,SC
88750,-28.2735,-49.169,Braco Do Norte,SC
88705,-28.478,-48.9972,Tubarao,SC
88701,-28.4813,-49.004,Tubarao,SC
88717,-28.6701,-49.1073,Sangao,SC
88710,-28.5592,-49.15,Treze De Maio,SC
88730,-28.3275,-49.1805,Sao Ludgero,SC
88745,-28.4512,-48.948,Capivari De Baixo,SC
88708,-28.4603,-49.0244,Tubarao,SC
88770,-28.3449,-48.8138,Imarui,SC
88703,-28.5446,-49.0615,Tubarao,SC
88715,-28.6215,-49.024,Jaguaruna,SC
88740,-28.2623,-49.0163,Armazem,SC
88706,-28.4696,-48.9768,Tubarao,SC
88760,-28.1406,-49.1159,Rio Fortuna,SC
88765,-28.1663,-48.9785,Sao Martinho,SC
88725,-28.4936,-49.2203,Azambuja,SC
88798,-28.3883,-48.8729,Pescaria Brava,SC
88763,-28.0389,-49.1243,Santa Rosa De Lima,SC
88735,-28.326,-49.0657,Gravatal,SC
88720,-28.4379,-49.1851,Pedras Grandes,SC
88802,-28.6804,-49.37,Criciuma,SC
88835,-28.6017,-49.2466,Estacao Cocal,SC
88811,-28.6725,-49.3686,Criciuma,SC
88880,-28.3875,-49.3738,Lauro Muller,SC
88819,-28.6445,-49.4317,Criciuma,SC
88810,-28.659,-49.3896,Criciuma,SC
88805,-28.7008,-49.4066,Criciuma,SC
88820,-28.763,-49.275,Içara,SC
88865,-28.6371,-49.4984,Nova Veneza,SC
88806,-28.7064,-49.4351,Criciuma,SC
88815,-28.6924,-49.3402,Criciuma,SC
88803,-28.6924,-49.3837,Criciuma,SC
88801,-28.6738,-49.3731,Criciuma,SC
88812,-28.7895,-49.3619,Criciuma,SC
88870,-28.348,-49.3006,Orleans,SC
88809,-28.6818,-49.3845,Criciúma,SC
88804,-28.686,-49.387,Criciúma,SC
88868,-28.6642,-49.469,Nossa Senhora De Caravaggio,SC
88807,-28.7012,-49.4423,Criciúma,SC
88850,-28.7483,-49.4832,Forquilhinha,SC
88840,-28.5265,-49.3217,Urussanga,SC
88860,-28.6303,-49.4088,Sideropolis,SC
88845,-28.595,-49.3197,Cocal Do Sul,SC
88816,-28.7128,-49.3625,Criciúma,SC
88818,-28.6572,-49.423,Criciuma,SC
88813,-28.68,-49.3459,Criciúma,SC
88817,-28.674,-49.4092,Criciúma,SC
88890,-28.1863,-49.2197,Grão Pará,SC
88830,-28.6589,-49.2112,Morro Da Fumaca,SC
88808,-28.7003,-49.4545,Criciuma,SC
88862,-28.5032,-49.4611,Treviso,SC
88828,-28.827,-49.2267,Balneario Rincao,SC
88814,-28.7694,-49.4081,Criciuma,SC
88904,-28.9578,-49.4967,Araranguá,SC
88901,-28.9409,-49.4958,Ararangua,SC
88980,-29.3222,-49.7252,Passo De Torres,SC
88914,-28.9806,-49.4053,Balneario Arroio Do Silva,SC
88950,-29.0015,-49.7539,Jacinto Machado,SC
88920,-28.8285,-49.6384,Meleiro,SC
88965,-29.1412,-49.7058,Santa Rosa Do Sul,SC
88970,-29.1871,-49.7814,Sao Joao Do Sul,SC
88960,-29.1132,-49.6285,Sombrio,SC
88955,-29.164,-49.5824,Balneario Gaivota,SC
88900,-28.9371,-49.4855,Ararangua,SC
88915,-28.861,-49.4467,Maracana,SC
88906,-28.9215,-49.4529,Ararangua,SC
88905,-28.9402,-49.4905,Ararangua,SC
88990,-29.1951,-49.9537,Praia Grande,SC
88923,-28.8999,-49.547,Sapiranga,SC
88930,-28.9235,-49.6765,Turvo,SC
88940,-28.8332,-49.8443,Timbe Do Sul,SC
88911,-28.9367,-49.372,Araranguá,SC
88910,-29.02,-49.6101,Ararangua,SC
88935,-28.9704,-49.6382,Ermo,SC
88902,-28.9681,-49.5275,Ararangua,SC
88925,-28.8001,-49.7139,Morro Grande,SC
88934,-28.6777,-49.1097,Morro Chato,SC
89080,-26.9053,-49.2489,Indaial,SC
89026,-26.9711,-49.0762,Blumenau,SC
89051,-26.9119,-49.0668,Blumenau,SC
89075,-26.7279,-49.0677,Blumenau,SC
89025,-26.9645,-49.0516,Blumenau,SC
89062,-26.8203,-49.08,Blumenau,SC
89065,-26.8761,-49.1178,Blumenau,SC
89031,-26.8828,-49.1076,Blumenau,SC
89037,-26.9123,-49.1109,Blumenau,SC
89063,-26.7873,-49.0729,Blumenau,SC
89074,-26.8521,-49.1356,Blumenau,SC
89015,-26.9207,-49.0581,Blumenau,SC
89052,-26.8925,-49.0672,Blumenau,SC
89068,-26.8306,-49.0905,Blumenau,SC
89010,-26.9212,-49.0671,Blumenau,SC
89023,-26.9536,-49.0828,Blumenau,SC
89035,-26.8987,-49.0885,Blumenau,SC
89022,-26.9462,-49.0744,Blumenau,SC
89032,-26.9103,-49.1394,Blumenau,SC
89057,-26.864,-49.0603,Blumenau,SC
89066,-26.8367,-49.0982,Blumenau,SC
89012,-26.9137,-49.0752,Blumenau,SC
89050,-26.9045,-49.0498,Blumenau,SC
89069,-26.7932,-49.1015,Blumenau,SC
89020,-26.9327,-49.0584,Blumenau,SC
89040,-26.9202,-49.1237,Blumenau,SC
89041,-26.9114,-49.1114,Blumenau,SC
89036,-26.9168,-49.1005,Blumenau,SC
89086,-26.8972,-49.2265,Indaial,SC
89030,-26.8992,-49.0835,Blumenau,SC
89046,-26.9227,-49.1482,Blumenau,SC
89045,-26.9457,-49.1325,Blumenau,SC
89070,-26.8809,-49.1415,Blumenau,SC
89084,-26.8817,-49.2378,Indaial,SC
89058,-26.8593,-49.0471,Blumenau,SC
89055,-26.8764,-49.0635,Blumenau,SC
89095,-26.708,-49.0775,Blumenau,SC
89056,-26.8759,-49.0695,Blumenau,SC
89042,-26.9177,-49.1346,Blumenau,SC
89027,-26.986,-49.0857,Blumenau,SC
89053,-26.8815,-49.0718,Blumenau,SC
89082,-26.8958,-49.2477,Indaial,SC
89085,-26.862,-49.2282,Indaial,SC
89021,-26.9438,-49.0692,Blumenau,SC
89087,-26.9129,-49.2262,Indaial,SC
89060,-26.8399,-49.0556,Blumenau,SC
89016,-26.9108,-49.0932,Blumenau,SC
89083,-26.889,-49.2591,Indaial,SC
89048,-26.9136,-49.1054,Blumenau,SC
89072,-26.8791,-49.1632,Blumenau,SC
89160,-27.2098,-49.6329,Rio Do Sul,SC
89145,-26.9565,-49.6286,Jose Boiteux,SC
89182,-27.1774,-49.5435,Lontras,SC
89198,-26.9426,-50.1387,Rio Do Campo,SC
89170,-27.2309,-49.7304,Laurentino,SC
89163,-27.2016,-49.6537,Rio Do Sul,SC
89116,-26.9247,-48.9606,Gaspar,SC
89114,-26.9431,-48.9355,Gaspar,SC
89165,-27.2273,-49.6479,Rio Do Sul,SC
89164,-27.219,-49.6504,Rio Do Sul,SC
89128,-26.2294,-49.4052,Luiz Alves,SC
89161,-27.1933,-49.5997,Rio Do Sul,SC
89130,-26.9024,-49.2426,Indaial,SC
89120,-26.8337,-49.2617,Timbo,SC
89167,-27.2198,-49.643,Rio Do Sul,SC
89107,-26.7827,-49.1642,Pomerode,SC
89196,-26.9811,-50.0064,Salete,SC
89124,-26.7751,-49.4165,Benedito Novo,SC
89150,-27.0558,-49.6262,Presidente Getulio,SC
89110,-26.9283,-48.9543,Gaspar,SC
89135,-27.1043,-49.3764,Apiuna,SC
89115,-26.7232,-48.9322,Luiz Alves,SC
89140,-27.0533,-49.5095,Ibirama,SC
89108,-26.5989,-48.9928,Massaranduba,SC
89136,-26.9079,-49.3652,Rodeio,SC
89176,-27.3014,-49.792,Trombudo Central,SC
89172,-27.2543,-49.9285,Pouso Redondo,SC
89162,-27.1747,-49.593,Rio Do Sul,SC
89126,-26.7156,-49.4857,Doutor Pedrinho,SC
89188,-27.2646,-49.7109,Agronomica,SC
89111,-26.9003,-49.0069,Gaspar,SC
89178,-27.3627,-49.8775,Braço Do Trombudo,SC
89157,-26.9222,-49.7905,Witmarsum,SC
89138,-26.9531,-49.3718,Ascurra,SC
89190,-27.1175,-50.012,Taio,SC
89117,-26.8371,-49.0114,Gaspar,SC
89180,-27.1932,-49.7941,Rio Do Oeste,SC
89199,-26.7776,-50.0067,Santa Terezinha,SC
89112,-26.9464,-48.9492,Gaspar,SC
89148,-26.8892,-49.8428,Vitor Meireles,SC
89155,-26.997,-49.7611,Dona Emma,SC
89118,-26.8321,-49.0371,Gaspar,SC
89143,-27.0369,-49.587,Dalbergia,SC
89121,-26.7407,-49.2721,Rio Dos Cedros,SC
89186,-27.3169,-49.6368,Aurora,SC
89113,-26.9226,-48.6517,Gaspar,SC
89184,-27.2814,-49.3895,Presidente Nereu,SC
89194,-27.2005,-50.0685,Mirim Doce,SC
89219,-26.2541,-48.8713,Joinville,SC
89221,-26.2801,-48.8397,Joinville,SC
89286,-26.2424,-49.4441,Sao Bento Do Sul,SC
89295,-26.2618,-49.5236,Rio Negrinho,SC
89223,-26.2549,-48.852,Joinville,SC
89228,-26.2879,-48.7784,Joinville,SC
89245,-26.4173,-48.7569,Araquari,SC
89222,-26.272,-48.8508,Joinville,SC
89288,-26.2278,-49.4156,Sao Bento Do Sul,SC
89229,-26.3296,-48.8175,Joinville,SC
89230,-26.328,-48.806,Joinville,SC
89220,-26.2725,-48.8752,Joinville,SC
89240,-26.2455,-48.6343,Sao Francisco Do Sul,SC
89235,-26.3654,-48.8265,Joinville,SC
89232,-26.3619,-48.8391,Joinville,SC
89256,-26.487,-49.0714,Jaragua Do Sul,SC
89224,-26.2701,-48.8088,Joinville,SC
89203,-26.3026,-48.8519,Joinville,SC
89202,-26.3135,-48.8486,Joinville,SC
89255,-26.4735,-49.0948,Jaragua Do Sul,SC
89251,-26.4917,-49.0756,Jaragua Do Sul,SC
89237,-26.2923,-48.9127,Joinville,SC
89215,-26.3368,-48.9065,Joinville,SC
89225,-26.2535,-48.8017,Joinville,SC
89252,-26.4877,-49.1043,Jaragua Do Sul,SC
89233,-26.3541,-48.8408,Joinville,SC
89218,-26.2709,-48.8617,Joinville,SC
89259,-26.4982,-49.0862,Jaragua Do Sul,SC
89270,-26.4712,-48.9987,Guaramirim,SC
89211,-26.337,-48.8549,Joinville,SC
89275,-26.4032,-49.0876,Schroeder,SC
89207,-26.323,-48.8333,Joinville,SC
89210,-26.3323,-48.8216,Joinville,SC
89280,-26.2537,-49.3788,Sao Bento Do Sul,SC
89205,-26.3101,-48.8275,Joinville,SC
89291,-26.2772,-49.383,Sao Bento Do Sul,SC
89226,-26.2367,-48.8109,Joinville,SC
89248,-26.0214,-48.8518,Garuva,SC
89254,-26.4685,-49.1099,Jaragua Do Sul,SC
89212,-26.3476,-48.8494,Joinville,SC
89204,-26.2831,-48.8513,Joinville,SC
89285,-26.2042,-49.3988,Sao Bento Do Sul,SC
89216,-26.2948,-48.8807,Joinville,SC
89258,-26.4893,-49.0606,Jaragua Do Sul,SC
89217,-26.2851,-48.8701,Joinville,SC
89265,-26.4574,-49.1688,Jaragua Do Sul,SC
89201,-26.2979,-48.8462,Joinville,SC
89260,-26.5071,-49.1331,Jaraguá Do Sul,SC
89234,-26.3387,-48.7682,Joinville,SC
89294,-26.1741,-49.392,Campo Alegre,SC
89247,-26.4599,-48.6203,Balneario Barra Do Sul,SC
89208,-26.3435,-48.8375,Joinville,SC
89231,-26.3418,-48.7891,Joinville,SC
89213,-26.4341,-48.8184,Joinville,SC
89266,-26.4264,-49.1058,Jaragua Do Sul,SC
89253,-26.4905,-49.1178,Jaragua Do Sul,SC
89249,-26.0699,-48.6324,Itapoa,SC
89257,-26.4598,-49.0404,Jaragua Do Sul,SC
89209,-26.3581,-48.8054,Joinville,SC
89278,-26.4236,-49.2422,Corupa,SC
89214,-26.3305,-48.8809,Joinville,SC
89282,-26.2278,-49.338,Sao Bento Do Sul,SC
89239,-26.2278,-48.9005,Joinville,SC
89283,-26.2378,-49.343,Sao Bento Do Sul,SC
89227,-26.2737,-48.8177,Joinville,SC
89287,-26.2406,-49.3923,Sao Bento Do Sul,SC
89261,-26.5327,-49.1287,Jaraguá Do Sul,SC
89281,-26.2429,-49.372,Sao Bento Do Sul,SC
89292,-26.28,-49.3799,Sao Bento Do Sul,SC
89206,-26.3016,-48.8116,Joinville,SC
89289,-26.247,-49.4589,Sao Bento Do Sul,SC
89284,-26.2081,-49.3773,Sao Bento Do Sul,SC
89290,-26.2416,-49.4422,Sao Bento Do Sul,SC
89262,-26.4998,-49.1366,Jaragua Do Sul,SC
89267,-26.3569,-49.1292,Jaraguá Do Sul,SC
89246,-26.5432,-48.7125,Itapocu,SC
89264,-26.5494,-49.1596,Jaragua Do Sul,SC
89300,-26.1199,-49.8032,Mafra,SC
89340,-26.3396,-49.9043,Itaiopolis,SC
89370,-26.404,-50.1445,Papanduva,SC
89380,-26.4571,-50.2282,Monte Castelo,SC
89384,-26.4556,-50.2391,Residencia Fuck,SC
89460,-26.1686,-50.3929,Canoinhas,SC
89400,-26.2322,-51.0834,Porto Uniao,SC
89480,-26.3625,-50.3248,Major Vieira,SC
89478,-26.2756,-50.4659,Bela Vista Do Toldo,SC
89440,-26.2394,-50.7977,Irineópolis,SC
89490,-26.108,-50.3079,Tres Barras,SC
89410,-26.3864,-50.8836,Santa Cruz Do Timbo,SC
89430,-26.6033,-51.0949,Calmon,SC
89420,-26.4744,-51.15,Matos Costa,SC
89500,-26.7776,-51.0266,Cacador,SC
89560,-27.0009,-51.1453,Videira,SC
89509,-26.7793,-51.0041,Cacador,SC
89580,-27.0295,-50.913,Fraiburgo,SC
89520,-27.2886,-50.577,Curitibanos,SC
89545,-26.6174,-50.669,Timbó Grande,SC
89535,-27.1655,-50.4686,Ponte Alta Do Norte,SC
89510,-26.7906,-50.9965,Cacador,SC
89590,-26.9311,-51.334,Arroio Trinta,SC
89503,-26.781,-51.0172,Caçador,SC
89540,-26.9639,-50.4165,Santa Cecília,SC
89506,-26.7597,-51.0229,Cacador,SC
89505,-26.7699,-51.0377,Cacador,SC
89558,-27.0016,-51.2403,Iomere,SC
89515,-26.9335,-50.6934,Lebon Regis,SC
89504,-26.7802,-51.0242,Caçador,SC
89595,-26.9086,-51.3992,Salto Veloso,SC
89570,-27.049,-51.2376,Pinheiro Preto,SC
89507,-26.769,-51.0021,Caçador,SC
89511,-26.7926,-50.9863,Cacador,SC
89533,-26.7824,-50.991,Sao Cristovao Do Sul,SC
89550,-26.8931,-51.0749,Rio Das Antas,SC
89501,-26.7908,-51.0005,Cacador,SC
89530,-27.1757,-50.8084,Frei Rogerio,SC
89555,-26.94,-51.1109,Rio Das Antas,SC
89518,-26.8559,-51.3755,Macieira,SC
89620,-27.4031,-51.2297,Campos Novos,SC
89680,-27.0261,-51.9033,Irani,SC
89634,-27.3103,-50.8354,Brunopolis,SC
89694,-26.8496,-52.257,Faxinal Dos Guedes,SC
89600,-27.1688,-51.5188,Joacaba,SC
